9f189d4f5c58a08e1b1e5f0d28af55bc5a630c78,646738995d6517a9b23259ab6683b5e5722e4b31,structure/src/main/java/org/biojava/bio/structure/io/PDBFileParser.java,structure/src/main/java/org/biojava/bio/structure/io/PDBFileParser.java,https://github.com/biojava/biojava,biojava,1541,1541
9f189d4f5c58a08e1b1e5f0d28af55bc5a630c78,646738995d6517a9b23259ab6683b5e5722e4b31,structure/src/main/java/org/biojava/bio/structure/io/mmcif/SimpleMMcifConsumer.java,structure/src/main/java/org/biojava/bio/structure/io/mmcif/SimpleMMcifConsumer.java,https://github.com/biojava/biojava,biojava,312,312
8b0b496665e283a6226030872f3802a902d2ccf1,df039f3a78539823b5319e50663202bc6e8fb756,structure/src/main/java/org/biojava/bio/structure/align/ce/GuiWrapper.java,structure/src/main/java/org/biojava/bio/structure/align/ce/GuiWrapper.java,https://github.com/biojava/biojava,biojava,43,45
a3860918b397ebb6cddd113a64ebb1d811835d86,bcd6e7481dbc916e36d1fafd468248ae33686454,biojava3-core/src/main/java/org/biojava3/core/sequence/io/IUPACParser.java,biojava3-core/src/main/java/org/biojava3/core/sequence/io/IUPACParser.java,https://github.com/biojava/biojava,biojava,114,131
cbe7eb309b3abfbaac1a801a32863b6b9a2e275e,7d965c5b83551291d1155a6a37ae226250327e21,biojava3-core/src/main/java/org/biojava3/core/sequence/transcription/RNAToAminoAcidTranslator.java,biojava3-core/src/main/java/org/biojava3/core/sequence/transcription/RNAToAminoAcidTranslator.java,https://github.com/biojava/biojava,biojava,33,43
cbe7eb309b3abfbaac1a801a32863b6b9a2e275e,7d965c5b83551291d1155a6a37ae226250327e21,biojava3-core/src/main/java/org/biojava3/core/sequence/transcription/TranscriptionEngine.java,biojava3-core/src/main/java/org/biojava3/core/sequence/transcription/TranscriptionEngine.java,https://github.com/biojava/biojava,biojava,247,265
3bfdaad6f3263ded8f2b5353d60678f36b60f85f,4feaa341a3adc3cfca9d5f1f13b11b4d6cdcdf2c,structure-gui/src/main/java/org/biojava/bio/structure/align/webstart/WebStartMain.java,structure-gui/src/main/java/org/biojava/bio/structure/align/webstart/WebStartMain.java,https://github.com/biojava/biojava,biojava,440,440
83d5513b9236aff844973341633ac3c3783742b3,a86465033cd83225a6da30befebf7a20b1ff9ffc,structure-gui/src/main/java/org/biojava/bio/structure/align/gui/jmol/StructureAlignmentJmol.java,structure-gui/src/main/java/org/biojava/bio/structure/align/gui/jmol/StructureAlignmentJmol.java,https://github.com/biojava/biojava,biojava,190,190
fcfff41a3d56d284b2531db7a9b1251ca88b53f8,abfc8317caba51da62e4077918a7454f9ceae350,alignment/src/main/java/org/biojava/bio/alignment/AlignmentPair.java,alignment/src/main/java/org/biojava/bio/alignment/AlignmentPair.java,https://github.com/biojava/biojava,biojava,269,270
fcfff41a3d56d284b2531db7a9b1251ca88b53f8,abfc8317caba51da62e4077918a7454f9ceae350,alignment/src/main/java/org/biojava/bio/alignment/NeedlemanWunsch.java,alignment/src/main/java/org/biojava/bio/alignment/NeedlemanWunsch.java,https://github.com/biojava/biojava,biojava,513,513
58be1dc0a88d016900d25a25e024b779d0c74969,0d205873f8121457ee6bf48d67c99c64005e359d,structure/src/test/java/org/biojava/bio/structure/align/benchmark/MultipleAlignment.java,structure/src/test/java/org/biojava/bio/structure/align/benchmark/MultipleAlignment.java,https://github.com/biojava/biojava,biojava,211,209
3b0a535702c1131565bcf7d15b2ea1eb385b8269,0d205873f8121457ee6bf48d67c99c64005e359d,structure/src/test/java/org/biojava/bio/structure/align/benchmark/AlignBenchmark.java,structure/src/test/java/org/biojava/bio/structure/align/benchmark/AlignBenchmark.java,https://github.com/biojava/biojava,biojava,316,316
