e0621c0db98dda84edd98ec5c825aae92e8fd5c8,b9e05b7bfc215355055a32a4b26bf7a602a77052,src/protocol/http/org/apache/jmeter/protocol/http/util/HTTPArgument.java,src/protocol/http/org/apache/jmeter/protocol/http/util/HTTPArgument.java,https://github.com/apache/jmeter,jmeter,94,109
ab9bf86115ea4d8de679a1043e55188f83817760,1579484b7a856a7a7c1fb9db6c2b21a239cc1e97,src/protocol/http/org/apache/jmeter/protocol/http/util/HTTPArgument.java,src/protocol/http/org/apache/jmeter/protocol/http/util/HTTPArgument.java,https://github.com/apache/jmeter,jmeter,94,109
4df2be80e55a28b61d17a66a8ae247b77ffcfe1c,3fb5d8d841e2de3ed329b77021728a5b6455be7e,src/protocol/http/org/apache/jmeter/protocol/http/config/MultipartUrlConfig.java,src/protocol/http/org/apache/jmeter/protocol/http/config/MultipartUrlConfig.java,https://github.com/apache/jmeter,jmeter,183,127
a644a3d208d0750138d3f850a48217f715e8e6da,0175085d67455d1e58eec987bc5395d141d22939,src/protocol/http/org/apache/jmeter/protocol/http/config/MultipartUrlConfig.java,src/protocol/http/org/apache/jmeter/protocol/http/config/MultipartUrlConfig.java,https://github.com/apache/jmeter,jmeter,183,127
d17b6973f067363d0425f5cb5a418a5bfbe60181,7de74903ef9ae199dd2b612300fbd408ae6132de,src/components/org/apache/jmeter/config/Argument.java,src/core/org/apache/jmeter/config/Argument.java,https://github.com/apache/jmeter,jmeter,74,75
52d93b8257c151e06d659cc0a66ba5fb264055c8,056ba057976b29650c3e81840a314eb06c337818,src/components/org/apache/jmeter/config/Argument.java,src/core/org/apache/jmeter/config/Argument.java,https://github.com/apache/jmeter,jmeter,74,75
d9daf3eddbf65807749f80e7e7ed9746c0e275e3,1a99989cd584b3c77d16195b1bff95da324cb5b5,src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java,src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java,https://github.com/apache/jmeter,jmeter,174,174
4476039a56c6d7ed15639ae2f9c25ebd808683f5,0f6a345117de90766fb900b17c53860da2a3d4ab,src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java,src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java,https://github.com/apache/jmeter,jmeter,174,174
1d3ce4e7abe10671cb4d92bc545ce839aa56b6da,450afd7f9850a2c5910db1ab2f9fe344b0550ad6,src/core/org/apache/jmeter/gui/util/TextAreaTableCellEditor.java,src/core/org/apache/jmeter/gui/util/TextAreaTableCellEditor.java,https://github.com/apache/jmeter,jmeter,47,47
b42d82c2ef9bd7d97893160913f6eaaae0dcaa97,a1485a91d04a27d153693e451a6f70c620eb0eaa,src/core/org/apache/jmeter/gui/util/TextAreaTableCellEditor.java,src/core/org/apache/jmeter/gui/util/TextAreaTableCellEditor.java,https://github.com/apache/jmeter,jmeter,47,47
77bcb458f5e3383de4274c64744abe5ff769948c,5832651f8f233e174a6f757f8b94bdfe5301c74e,src/protocol/http/org/apache/jmeter/protocol/http/gui/HeaderPanel.java,src/protocol/http/org/apache/jmeter/protocol/http/gui/HeaderPanel.java,https://github.com/apache/jmeter,jmeter,58,23
4176d867288e4209df80a86f2f2a6c5f8324b086,46544f31ed41b50cba3c73ddbad84c7beef75a41,src/protocol/http/org/apache/jmeter/protocol/http/gui/HeaderPanel.java,src/protocol/http/org/apache/jmeter/protocol/http/gui/HeaderPanel.java,https://github.com/apache/jmeter,jmeter,58,23
16d5f153b1efb9bcf17ebdb14ace371245fa2b19,b0c36ef90bded968b3523a6de18b899a9ce724e3,src/components/org/apache/jmeter/assertions/gui/DurationAssertionGui.java,src/components/org/apache/jmeter/assertions/gui/DurationAssertionGui.java,https://github.com/apache/jmeter,jmeter,169,103
7a9c1edcd3053fe7cbb2c1a844514855dbf8aed7,a730059a950408485489d3a9d6ff951d8d90f642,src/components/org/apache/jmeter/assertions/gui/DurationAssertionGui.java,src/components/org/apache/jmeter/assertions/gui/DurationAssertionGui.java,https://github.com/apache/jmeter,jmeter,169,103
7a9c1edcd3053fe7cbb2c1a844514855dbf8aed7,43dfc6ac77fb1ce03b948eb854bae04699605dc3,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,https://github.com/apache/jmeter,jmeter,58,59
16d5f153b1efb9bcf17ebdb14ace371245fa2b19,fa62c77718a00a24d62f285269974aa406c04804,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,https://github.com/apache/jmeter,jmeter,58,59
16d5f153b1efb9bcf17ebdb14ace371245fa2b19,0607eacc8d3e27fc8d2ddc3b21fb7064cd5c510a,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,https://github.com/apache/jmeter,jmeter,59,22
7a9c1edcd3053fe7cbb2c1a844514855dbf8aed7,ed86ac7dc806940eaaa7e022576b7a0851dd6159,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,https://github.com/apache/jmeter,jmeter,59,22
b30730352d1268361f42287980952d5c975c6d1f,51329310a72022abbb6c3223685dfaf0decdfc98,src/core/org/apache/jmeter/threads/JMeterThread.java,src/core/org/apache/jmeter/threads/JMeterThread.java,https://github.com/apache/jmeter,jmeter,57,21
359bd5a0cbf9751d037b516a45d12b8087780591,c27b7e25696c66525ece02eb6567cf5d2b5f7d82,src/core/org/apache/jmeter/threads/JMeterThread.java,src/core/org/apache/jmeter/threads/JMeterThread.java,https://github.com/apache/jmeter,jmeter,57,21
f8dff38d57e169f84349ff195ba12c283ea54463,1771fcbb5c1f24d7583c3f177b506c6730dbd107,src/core/org/apache/jmeter/gui/util/MenuFactory.java,src/core/org/apache/jmeter/gui/util/MenuFactory.java,https://github.com/apache/jmeter,jmeter,56,27
9911505b5b340539d97506ebc4dafbfaffe4f121,1701e2c38e3094e3fb41d4006b4ff2ed03559406,src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java,src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java,https://github.com/apache/jmeter,jmeter,90,93
89595bbb11b178d936dd2d8d2f25a1c74e844def,22a921ca5ee4a08431eda000d67136a1aa2c5c32,src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java,src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java,https://github.com/apache/jmeter,jmeter,90,93
3e58de3a432d3aacd456cfe9b0d3cc9f776b0d04,0607eacc8d3e27fc8d2ddc3b21fb7064cd5c510a,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,https://github.com/apache/jmeter,jmeter,258,242
46ee3f119d99135877a9ecf3fcd4512a6c4d40a7,ed86ac7dc806940eaaa7e022576b7a0851dd6159,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,https://github.com/apache/jmeter,jmeter,258,242
983989caaca20d39a9a69a2940d3a996652f67a1,1771fcbb5c1f24d7583c3f177b506c6730dbd107,src/core/org/apache/jmeter/gui/util/MenuFactory.java,src/core/org/apache/jmeter/gui/util/MenuFactory.java,https://github.com/apache/jmeter,jmeter,454,516
7b490445189aaf0c014e211efdf796f62c36c17e,21f5b343ab87835f10de57010c984c1467254ff3,src/components/org/apache/jmeter/visualizers/MailerModel.java,src/components/org/apache/jmeter/reporters/MailerModel.java,https://github.com/apache/jmeter,jmeter,219,171
bae5abd86cc930fb2521678d654acf219fa35f71,876a4a028c3e2a597718663dc9e7811d486bfe88,src/components/org/apache/jmeter/visualizers/MailerModel.java,src/components/org/apache/jmeter/reporters/MailerModel.java,https://github.com/apache/jmeter,jmeter,219,171
7b490445189aaf0c014e211efdf796f62c36c17e,84d73970d3c7bd03f40d7a81030ed233ec9e93a2,src/components/org/apache/jmeter/visualizers/MailerModel.java,src/components/org/apache/jmeter/reporters/MailerModel.java,https://github.com/apache/jmeter,jmeter,219,171
7b490445189aaf0c014e211efdf796f62c36c17e,bd42e3ee97e87a0702cea736440be7441ac6ea92,src/components/org/apache/jmeter/visualizers/GraphAccumVisualizer.java,src/components/org/apache/jmeter/visualizers/GraphAccumVisualizer.java,https://github.com/apache/jmeter,jmeter,208,141
bae5abd86cc930fb2521678d654acf219fa35f71,07a25d930c71ed1545a48a49131d16bfde468720,src/components/org/apache/jmeter/visualizers/GraphAccumVisualizer.java,src/components/org/apache/jmeter/visualizers/GraphAccumVisualizer.java,https://github.com/apache/jmeter,jmeter,208,141
7b490445189aaf0c014e211efdf796f62c36c17e,5d08c066a59387e7334eb98e546d37d9f612f189,src/components/org/apache/jmeter/visualizers/GraphAccumVisualizer.java,src/components/org/apache/jmeter/visualizers/GraphAccumVisualizer.java,https://github.com/apache/jmeter,jmeter,208,141
7b490445189aaf0c014e211efdf796f62c36c17e,e20cb6701d7a5a9f9afef793171395ac6da23bb7,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,src/components/org/apache/jmeter/visualizers/MailerVisualizer.java,https://github.com/apache/jmeter,jmeter,85,53
7b490445189aaf0c014e211efdf796f62c36c17e,00c46d500d147cc29060549dcf246e7ecfcd2a4c,src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java,src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java,https://github.com/apache/jmeter,jmeter,161,174
bae5abd86cc930fb2521678d654acf219fa35f71,9565b8f4d08907852f06ac12f647eee049d6dd90,src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java,src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java,https://github.com/apache/jmeter,jmeter,161,174
7b490445189aaf0c014e211efdf796f62c36c17e,bd42e3ee97e87a0702cea736440be7441ac6ea92,src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java,src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java,https://github.com/apache/jmeter,jmeter,224,346
bae5abd86cc930fb2521678d654acf219fa35f71,07a25d930c71ed1545a48a49131d16bfde468720,src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java,src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java,https://github.com/apache/jmeter,jmeter,224,346
